company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,id
/company/koening-international,Koening International,enterprise,,,unknown,,/company/homeadvisor,HomeAdvisor,web,USA,CO,Denver,Lakewood,10/29/08,2008-10,2008-Q4,2008.0,,USD,3523
/company/koinup,Koinup,,,,unknown,,/company/exitreality,ExitReality,web,GBR,,London,London,1/8/13,2013-01,2013-Q1,2013.0,,USD,3524
/company/komodo-technology,Komodo Technology,,,,unknown,,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,7/25/00,2000-07,2000-Q3,2000.0,,USD,3525
/company/konfabulator,Konfabulator,,,,unknown,,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,7/25/05,2005-07,2005-Q3,2005.0,,USD,3526
/company/konftel,Konftel,hardware,,,unknown,,/company/avaya,Avaya,software,USA,NJ,Basking Ridge,Basking Ridge,1/4/11,2011-01,2011-Q1,2011.0,15000000.0,USD,3527
/company/kongregate,Kongregate,games_video,USA,CA,SF Bay,San Francisco,/company/gamestop,Gamestop,games_video,USA,TX,Dallas,Grapevine,7/27/10,2010-07,2010-Q3,2010.0,,USD,3528
/company/koolanoo-group,Koolanoo Group,web,CHN,,Beijing,Beijing,/company/east-river-capital,East River Capital,,,,unknown,,12/1/09,2009-12,2009-Q4,2009.0,,USD,3529
/company/koprol,Koprol,web,IDN,,Jakarta Selatan,Jakarta Selatan,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,5/25/10,2010-05,2010-Q2,2010.0,,USD,3530
/company/kor-electronics,KOR Electronics,,USA,CA,Los Angeles,Cypress,/company/mercury-computer-systems,Mercury Computer Systems,semiconductor,USA,MA,Boston,Chelmsford,12/23/11,2011-12,2011-Q4,2011.0,70000000.0,USD,3531
/company/koral-technologies,Koral Technologies,software,USA,CA,SF Bay,San Mateo,/company/salesforce,Salesforce,enterprise,USA,CA,SF Bay,San Francisco,4/10/07,2007-04,2007-Q2,2007.0,,USD,3532
/company/koreanclick,Koreanclick,games_video,,,unknown,,/company/nielsen,Nielsen,web,USA,NY,New York,New York,9/9/09,2009-09,2009-Q3,2009.0,,USD,3533
/company/kosan-biosciences,Kosan Biosciences,biotech,USA,CA,SF Bay,Hayward,/company/bristol-myers-squibb,Bristol-Myers Squibb,biotech,USA,NY,New York,New York,5/28/08,2008-05,2008-Q2,2008.0,338460000.0,USD,3534
/company/kosmix,Kosmix,web,USA,CA,SF Bay,Mountain View,/company/walmart-labs-2,WalmartLabs,,USA,CA,SF Bay,San Bruno,5/1/11,2011-05,2011-Q2,2011.0,,USD,3535
/company/kotura,KOTURA,cleantech,USA,CA,Los Angeles,Monterey Park,/company/mellanox-technologies,Mellanox Technologies,semiconductor,USA,CA,SF Bay,Sunnyvale,8/22/13,2013-08,2013-Q3,2013.0,82000000.0,USD,3536
/company/kovio,Kovio,semiconductor,USA,CA,SF Bay,San JOSE,/company/thinfilm-electronics-asa,Thin Film Electronics ASA,other,NOR,,Oslo,Oslo,1/22/14,2014-01,2014-Q1,2014.0,3700000.0,USD,3537
/company/kreatech-diagnostics,Kreatech Diagnostics,biotech,NLD,,Amsterdam,Amsterdam,/company/leica-biosystems-st-louis,Leica Biosystems St. Louis,biotech,USA,MO,Saint Louis,Saint Louis,7/8/13,2013-07,2013-Q3,2013.0,,USD,3538
/company/krillion,Krillion,web,USA,CA,SF Bay,Mountain View,/company/local-com,Local.com,advertising,USA,CA,Los Angeles,Irvine,5/2/11,2011-05,2011-Q2,2011.0,3500000.0,USD,3539
/company/ksnet,KSNET,,KOR,,Seoul,Seoul,/company/net1,Net1,,ZAF,,Johannesburg,Johannesburg,9/16/10,2010-09,2010-Q3,2010.0,,USD,3540
/company/kss-retail,KSS Retail,software,USA,NJ,Florham Park,Florham Park,/company/dunnhumby,dunnhumby,other,GBR,,London,"Ealing, London",1/4/10,2010-01,2010-Q1,2010.0,,USD,3541
/company/ku6,Ku6,web,CHN,,Beijing,Beijing,/company/shanda-games,Shanda Games,games_video,CHN,,Shanghai,Shanghai,11/27/09,2009-11,2009-Q4,2009.0,,USD,3542
/company/kuck-associates,Kuck & Associates,,,,unknown,,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,4/10/00,2000-04,2000-Q2,2000.0,,USD,3543
/company/kunming-golden-broadway-technology-development,Kunming Golden Broadway Technology Development,,,,unknown,,/company/funtalk-china-holdings,Funtalk China Holdings,,,,unknown,,4/30/10,2010-04,2010-Q2,2010.0,,USD,3544
/company/kununu,kununu,other,AUT,,Vienna,Vienna,/company/xing,XING,social,DEU,,Hamburg,Hamburg,1/10/13,2013-01,2013-Q1,2013.0,,USD,3545
/company/kupoya,Kupoya,advertising,,,unknown,,/company/kupoya,Kupoya,advertising,,,unknown,,1/10/13,2013-01,2013-Q1,2013.0,,USD,3546
/company/kurant,Kurant,,,,unknown,,/company/ebay,eBay,ecommerce,USA,CA,SF Bay,San Jose,1/1/05,2005-01,2005-Q1,2005.0,,USD,3547
/company/kuxun,Kuxun,ecommerce,CHN,,China - Other,,/company/tripadvisor,TripAdvisor,travel,USA,MA,Boston,Newton,10/1/09,2009-10,2009-Q4,2009.0,12000000.0,USD,3548
/company/kvs-information-systems,KVS Information Systems,software,USA,NY,Williamsville,Williamsville,/company/springbrook-software,Springbrook Software,software,USA,OR,Portland,Portland,1/14/13,2013-01,2013-Q1,2013.0,,USD,3549
/company/kvux-com,KVUX.COM,other,,,unknown,,/company/trip-locators,Trip Locators,other,,,unknown,,3/28/13,2013-03,2013-Q1,2013.0,330000.0,USD,3550
/company/kwkly,Kwkly,,,,unknown,,/company/market-leader,Market Leader,public_relations,USA,WA,Seattle,"Kirkland,",1/1/11,2011-01,2011-Q1,2011.0,,USD,3551
/company/kynogon,Kynogon,software,FRA,,Paris,Suresnes,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,2/19/08,2008-02,2008-Q1,2008.0,,USD,3552
/company/kyte,Kyte,games_video,USA,CA,SF Bay,San Francisco,/company/kit-digital,KIT digital,games_video,CZE,,Prague,Prague,1/31/11,2011-01,2011-Q1,2011.0,,USD,3553
/company/la-gardenia,La Gardenia,,,,unknown,,/company/bridgepoint,Bridgepoint,,FIN,,Helsinki,Helsinki,7/20/11,2011-07,2011-Q3,2011.0,,USD,3554
/company/labarge,LaBarge,,USA,MO,Saint Louis,St. Louis,/company/ducommun,Ducommun,,USA,CA,Los Angeles,Carson,4/4/11,2011-04,2011-Q2,2011.0,,USD,3555
/company/labopharm,Labopharm,biotech,CAN,,Qu��bec,Qu��bec,/company/paladin-labs,Paladin Labs,biotech,CAN,,Saint-Laurent,"St. Laurent, QC",8/17/11,2011-08,2011-Q3,2011.0,,USD,3556
/company/laboratorios-indas,Laboratorios Indas,,ESP,,Spain - Other,,/company/domtar,Domtar,,,,unknown,,11/19/13,2013-11,2013-Q4,2013.0,,USD,3557
/company/laboratory-management-services,Laboratory Management Services,biotech,USA,NY,Hauppauge,Hauppauge,/company/halfpenny-technologies,Halfpenny Technologies,medical,USA,PA,Philadelphia,Blue Bell,6/8/10,2010-06,2010-Q2,2010.0,,USD,3558
/company/labpixies,LabPixies,web,ISR,,Tel Aviv,Tel Aviv,/company/google,Google,search,USA,CA,SF Bay,Mountain View,4/27/10,2010-04,2010-Q2,2010.0,25000000.0,USD,3559
/company/labtec,Labtec,biotech,DEU,,Dusseldorf,Langenfeld,/company/tesa,Tesa,biotech,DEU,,Hamburg,Hamburg,11/26/08,2008-11,2008-Q4,2008.0,,USD,3560
/company/labtronics,Labtronics,,CAN,,Guelph,"Guelph, Ontario",/company/perkinelmer,PerkinElmer,hardware,USA,MA,Boston,Waltham,5/16/11,2011-05,2011-Q2,2011.0,,USD,3561
/company/lagan,Lagan Technologies,enterprise,IRL,,Co. Antrim,Co. Antrim,/company/kana-software,KANA Software,software,USA,CA,SF Bay,Sunnyvale,11/4/10,2010-11,2010-Q4,2010.0,,USD,3562
/company/lalawag,Lalawag,web,USA,CA,Los Angeles,Los Angeles,/company/valley-girl,Valley Girl,games_video,,,unknown,,10/11/10,2010-10,2010-Q4,2010.0,,USD,3563
/company/landesk-software,LANDesk Software,software,USA,UT,Salt Lake City,South Jordan,/company/rakuten-mediaforge,Rakuten mediaFORGE,advertising,USA,UT,Salt Lake City,Salt Lake City,8/23/10,2010-08,2010-Q3,2010.0,,USD,3564
/company/landis-gyr,Landis+Gyr,cleantech,CHE,,Zug,Zug,/company/toshiba,Toshiba Corporation,hardware,JPN,,Tokyo,Tokyo,5/19/11,2011-05,2011-Q2,2011.0,,USD,3565
/company/landlordology,Landlordology,real_estate,USA,DC,Washington DC,,/company/cozy,Cozy,real_estate,USA,CA,SF Bay,San Francisco,1/7/14,2014-01,2014-Q1,2014.0,,USD,3566
/company/landsofamerica-com,LandsofAmerica.com,consulting,USA,TX,Austin,Austin,/company/loopnet,LoopNet,real_estate,USA,CA,SF Bay,San Francisco,9/14/10,2010-09,2010-Q3,2010.0,,USD,3567
/company/language-computing,Language & Computing,software,,,unknown,,/company/nuance,Nuance Communications,software,USA,MA,Boston,Burlington,3/1/10,2010-03,2010-Q1,2010.0,,USD,3568
/company/language-analysis-systems,Language Analysis Systems,,,,unknown,,/company/ibm,IBM,software,USA,NY,New York,Armonk,3/16/06,2006-03,2006-Q1,2006.0,,USD,3569
/company/language-weaver,Language Weaver,software,USA,CA,Los Angeles,Los Angeles,/company/sdl-international,SDL International,software,GBR,,London,Maidenhead,7/15/10,2010-07,2010-Q3,2010.0,42500000.0,USD,3570
/company/lanyrd,Lanyrd,web,GBR,,United Kingdom - Other,,/company/eventbrite,Eventbrite,web,USA,CA,SF Bay,San Francisco,9/3/13,2013-09,2013-Q3,2013.0,,USD,3571
/company/laptop,LAPTOP,,,,unknown,,/company/techmedianetwork,TechMedia Network,advertising,USA,NY,New York,New York,6/22/11,2011-06,2011-Q2,2011.0,,USD,3572
/company/las-vegas,Las Vegas,,,,unknown,,/company/travel-network-au,Travel Network AU,web,,,unknown,,6/29/10,2010-06,2010-Q2,2010.0,,USD,3573
/company/lascaux-co,Lascaux Co.,design,USA,NY,New York,New York City,/company/etsy,Etsy,ecommerce,USA,NY,New York,Brooklyn,1/22/13,2013-01,2013-Q1,2013.0,,USD,3574
/company/laser-design,Laser Design,other,USA,MN,Minneapolis,Minneapolis,/company/cyberoptics,CyberOptics,hardware,USA,MN,Minneapolis,Minneapolis,1/15/14,2014-01,2014-Q1,2014.0,3000000.0,USD,3575
/company/laserband,LaserBand,hardware,USA,MO,Saint Louis,St. Louis,/company/zebra-technologies,Zebra Technologies,enterprise,USA,IL,Chicago,Lincolnshire,7/13/12,2012-07,2012-Q3,2012.0,,USD,3576
/company/last-fm,Last.fm,music,GBR,,London,London,/company/cbs,CBS,news,USA,CA,California - Other,,5/1/07,2007-05,2007-Q2,2007.0,280000000.0,USD,3577
/company/laszlosystems,Laszlo Systems,messaging,USA,CA,SF Bay,San Mateo,/company/critical-path,Critical Path,mobile,USA,CA,California - Other,,2/23/12,2012-02,2012-Q1,2012.0,,USD,3578
/company/late-nite-labs,Late Nite Labs,education,,,unknown,,/company/macmillan,Macmillan,,GBR,,London,London,3/20/13,2013-03,2013-Q1,2013.0,,USD,3579
/company/latigent,Latigent,software,USA,IL,Chicago,Chicago,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,9/27/07,2007-09,2007-Q3,2007.0,,USD,3580
/company/latista,LATISTA,software,USA,VA,Washington DC,Reston,/company/textura,Textura,software,USA,IL,Chicago,Deerfield,11/14/13,2013-11,2013-Q4,2013.0,35000000.0,USD,3581
/company/latitude-communications,Latitude Communications,,USA,CA,SF Bay,Santa Clara,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,11/12/03,2003-11,2003-Q4,2003.0,,USD,3582
/company/launch-media,Launch Media,,,,unknown,,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,6/1/01,2001-06,2001-Q2,2001.0,12000000.0,USD,3583
/company/launchgram,LaunchGram,news,USA,CA,SF Bay,Mountain View,/company/refer-ly,Referly,web,USA,CA,SF Bay,San Francisco,2/20/13,2013-02,2013-Q1,2013.0,,USD,3584
/company/laureltech,LaurelTech,other,USA,NH,Manchester,Manchester,/company/diacritech,DiacriTech,other,,,unknown,,3/18/09,2009-03,2009-Q1,2009.0,,USD,3585
/company/law360,Law360,,USA,NY,New York,New York,/company/lexisnexis,LexisNexis,software,USA,NY,Albany,Albany,3/20/12,2012-03,2012-Q1,2012.0,,USD,3586
/company/law-pivot,LawPivot,legal,USA,CA,SF Bay,Palo Alto,/company/rocketlawyer,Rocket Lawyer,legal,USA,CA,SF Bay,San Francisco,1/14/13,2013-01,2013-Q1,2013.0,,USD,3587
/company/lawscribe,LawScribe,consulting,USA,CA,Los Angeles,Glendale,/company/unitedlex,UnitedLex,legal,USA,KS,Kansas City,Overland Park,11/11/10,2010-11,2010-Q4,2010.0,,USD,3588
/company/lawson-software,Lawson Software,software,USA,MN,Minneapolis,St Paul,/company/ggc-software-holdings,GGC Software Holdings,,,,unknown,,4/26/11,2011-04,2011-Q2,2011.0,2000000000.0,USD,3589
/company/layer-7-technologies,Layer 7 Technologies,enterprise,USA,DC,Washington DC,Washington,/company/ca,CA Technologies,software,USA,NY,Islandia,Islandia,5/10/13,2013-05,2013-Q2,2013.0,155000000.0,USD,3590
/company/layerboom,LayerBoom,network_hosting,CAN,,Vancouver,Vancouver,/company/joyent,Joyent,enterprise,USA,CA,SF Bay,San Francisco,7/15/10,2010-07,2010-Q3,2010.0,,USD,3591
/company/triple-copenhagen,LBi Denmark,public_relations,,,unknown,,/company/lbi-international,LBI International,web,SWE,,Stockholm,Stockholm,2/22/10,2010-02,2010-Q1,2010.0,,USD,3592
/company/ldb-consulting,LDB Consulting,software,USA,DC,Washington DC,Washington,/company/convergex,ConvergEx,software,USA,NY,New York,New York,12/13/10,2010-12,2010-Q4,2010.0,,USD,3593
/company/leach-communications,Leach Communications,web,USA,NY,New York,New York,/company/definition6,Definition 6,public_relations,USA,GA,Atlanta,Atlanta,12/15/09,2009-12,2009-Q4,2009.0,,USD,3594
/company/leadalytics-llc,"Leadalytics, LLC",,,,unknown,,/company/leadbully-com,LeadBully.com,advertising,USA,CA,Sacramento,Rocklin,4/1/09,2009-04,2009-Q2,2009.0,200000.0,USD,3595
/company/leadrev,LeadRev,enterprise,USA,FL,Gulf Breeze,Gulf Breeze,/company/the-selling-source,The Selling Source,public_relations,,,unknown,,6/9/08,2008-06,2008-Q2,2008.0,,USD,3596
/company/root-leadroi,LeadROI,software,USA,CA,Los Angeles,Costa Mesa,/company/media-whiz,Media Whiz,advertising,USA,FL,Fort Lauderdale,Plantation,6/3/08,2008-06,2008-Q2,2008.0,,USD,3597
/company/leaky,Leaky,web,USA,CA,SF Bay,San Francisco,/company/navion-insurance,Navion Insurance,,USA,CA,Anaheim Hills,Anaheim Hills,8/31/13,2013-08,2013-Q3,2013.0,,USD,3598
/company/lean-domain-search,Lean Domain Search,software,,,unknown,,/company/automattic,Automattic,web,USA,CA,SF Bay,San Francisco,7/15/13,2013-07,2013-Q3,2013.0,,USD,3599
/company/learn-that-name,Learn That Name,mobile,,,unknown,,/company/gist,Gist,web,USA,WA,Seattle,Seattle,3/17/10,2010-03,2010-Q1,2010.0,,USD,3600
/company/learning-catalytics,Learning Catalytics,education,,,unknown,,/company/pearson,Pearson,software,,,unknown,,4/22/13,2013-04,2013-Q2,2013.0,,USD,3601
/company/leboncoin-fr,LeBoncoin.fr,,,,unknown,,/company/schibsted,Schibsted,,NOR,,Oslo,Oslo,9/22/10,2010-09,2010-Q3,2010.0,,USD,3602
/company/lee-technologies,Lee Technologies,enterprise,USA,VA,Washington DC,Fairfax,/company/schneider-electric,Schneider Electric,enterprise,FRA,,Paris,Rueil-Malmaison,4/4/11,2011-04,2011-Q2,2011.0,,USD,3603
/company/lefthand-networks,Lefthand Networks,software,USA,CO,Denver,Boulder,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,9/30/08,2008-09,2008-Q3,2008.0,360000000.0,USD,3604
/company/legacy-locker,Legacy Locker,web,,,unknown,,/company/passwordbox,PasswordBox,security,USA,CA,SF Bay,San Francisco,11/20/13,2013-11,2013-Q4,2013.0,,USD,3605
/company/legato-systems,Legato Systems,,USA,CA,SF Bay,Mountain View,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,10/21/03,2003-10,2003-Q4,2003.0,,USD,3606
/company/legent-corporation,Legent Corporation,software,USA,VT,Herndon,Herndon,/company/ca,CA Technologies,software,USA,NY,Islandia,Islandia,8/1/95,1995-08,1995-Q3,1995.0,1740000000.0,USD,3607
/company/legiant,Legiant,software,,,unknown,,/company/asure-software,Asure Software,software,USA,TX,Austin,Austin,12/14/11,2011-12,2011-Q4,2011.0,,USD,3608
/company/lektronix,Lektronix,,,,unknown,,/company/rockwell-automation,Rockwell Automation,hardware,USA,WI,Milwaukee,Milwaukee,5/24/11,2011-05,2011-Q2,2011.0,,USD,3609
/company/lemagit,LeMagIT,,,,unknown,,/company/techtarget,TechTarget,enterprise,USA,MA,Boston,Newton,12/17/12,2012-12,2012-Q4,2012.0,,USD,3610
/company/lemon,Lemon,mobile,USA,CA,SF Bay,Palo Alto,/company/lifelock,LifeLock,security,USA,AZ,Phoenix,Tempe,12/12/13,2013-12,2013-Q4,2013.0,42600000.0,USD,3611
/company/lendingtree,LendingTree,web,USA,NC,Charlotte,Charlotte,/company/iac,IAC,news,USA,NY,New York,New York,5/1/03,2003-05,2003-Q2,2003.0,,USD,3612
/company/lenovo-mobile-communication-technology,Lenovo Mobile Communication Technology,mobile,CHN,,Torch High and New Tech Zone,"Torch High and New Tech Zone, Xiamen",/company/lenovo,Lenovo,hardware,USA,NC,Raleigh-Durham,Morrisville,11/27/09,2009-11,2009-Q4,2009.0,200000000.0,USD,3613
/company/lensx-lasers,LensX Lasers,medical,,,unknown,,/company/alcon,Alcon,biotech,CHE,,H�_nenberg,H�_nenberg,7/6/10,2010-07,2010-Q3,2010.0,,USD,3614
/company/les-horaires-fr,Les-Horaires.fr,,,,unknown,,/company/shopping-time,Shopping-Time,web,FRA,,Rennes,Rennes,9/1/09,2009-09,2009-Q3,2009.0,,USD,3615
/company/let-it-wave,Let it Wave,software,,,unknown,,/company/zoran,Zoran,games_video,,,unknown,,6/1/08,2008-06,2008-Q2,2008.0,27800000.0,USD,3616
/company/letsbuy-com,LetsBuy.com,ecommerce,,,unknown,,/company/flipkart,Flipkart,ecommerce,IND,,Bangalore,Bangalore,2/9/12,2012-02,2012-Q1,2012.0,,USD,3617
/company/letstalk-com,LetsTalk.com,ecommerce,USA,CA,SF Bay,San Francisco,/company/consensus-corporation,Consensus Corporation,software,USA,CA,SF Bay,San Francisco,8/1/12,2012-08,2012-Q3,2012.0,,USD,3618
/company/letstalk-com,LetsTalk.com,ecommerce,USA,CA,SF Bay,San Francisco,/company/brightstar,Brightstar,mobile,USA,FL,Miami,Miami,8/27/12,2012-08,2012-Q3,2012.0,,USD,3619
/company/level-one-communications,Level One Communications,semiconductor,USA,CA,Sacramento,Sacramento,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,3/8/99,1999-03,1999-Q1,1999.0,,USD,3620
/company/level-studios,LEVEL Studios,,USA,CA,San Luis Obispo,San Luis Obispo,/company/rosetta,Rosetta,enterprise,USA,NJ,Philadelphia,Hamilton,9/20/10,2010-09,2010-Q3,2010.0,,USD,3621
/company/level9-media,Level9 Media,,,,unknown,,/company/b5media,b5media,news,CAN,,Toronto,"Toronto, ON",7/16/07,2007-07,2007-Q3,2007.0,,USD,3622
/company/leveragesoftware,Leverage Software,enterprise,USA,CA,SF Bay,San Francisco,/company/telligentsystems,Telligent Systems,software,USA,TX,Dallas,Dallas,12/19/11,2011-12,2011-Q4,2011.0,,USD,3623
/company/leverpoint,LeverPoint,,,,unknown,,/company/3pillar-global,3Pillar Global,software,USA,VA,Washington DC,Fairfax,12/1/09,2009-12,2009-Q4,2009.0,,USD,3624
/company/lexcel,Lexcel Solutions,software,,,unknown,,/company/clear2pay,Clear2Pay,finance,BEL,,Mechelen,Mechelen,6/29/11,2011-06,2011-Q2,2011.0,,USD,3625
/company/lexcycle,Lexcycle,mobile,USA,OR,Portland,Portland,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,4/1/09,2009-04,2009-Q2,2009.0,,USD,3626
/company/lexia-learning-systems,Lexia Learning Systems,education,USA,MA,Boston,Concord,/company/rosetta-stone,Rosetta Stone,software,USA,VA,Washington DC,Arlington,7/25/13,2013-07,2013-Q3,2013.0,22500000.0,USD,3627
/company/lgbt-social,LGBT Social,public_relations,GBR,,Godalming,Godalming,/company/the-lgbt-social-group,The LGBT Social Group,other,,,unknown,,1/20/13,2013-01,2013-Q1,2013.0,,GBP,3628
/company/liberty-bancshares,Liberty Bancshares,finance,USA,MT,TBD,Springfield,/company/home-bancshares,Home BancShares,finance,USA,AR,conway,Conway,10/23/13,2013-10,2013-Q4,2013.0,280000000.0,USD,3629
/company/liberty-dialysis,Liberty Dialysis,health,USA,WA,Seattle,Mercer Island,/company/fresenius-medical-care,Fresenius Medical Care,biotech,DEU,,Homburg,Homburg,8/2/11,2011-08,2011-Q3,2011.0,,USD,3630
/company/liberty-insurance-services,Liberty Insurance Services,,USA,SC,Greenville,Greenville,/company/ibm,IBM,software,USA,NY,New York,Armonk,11/23/04,2004-11,2004-Q4,2004.0,,USD,3631
/company/liberty-surf-group,Liberty Surf Group,software,FRA,,Paris,Paris,/company/telecom-italia,Telecom Italia,network_hosting,ITA,,Milan,Milan,4/6/05,2005-04,2005-Q2,2005.0,266000000.0,USD,3632
/company/libredigital,LibreDigital,hardware,USA,TX,Austin,Austin,/company/r-r-donnelley-sons,R.R. Donnelley & Sons,public_relations,USA,IL,Chicago,Chicago,8/17/11,2011-08,2011-Q3,2011.0,,USD,3633
/company/liekki-oy,Liekki Oy,,,,unknown,,/company/nlight,nLIGHT Corp.,semiconductor,USA,WA,Vancouver,Vancouver,1/1/07,2007-01,2007-Q1,2007.0,,USD,3634
/company/lifeblob,Lifeblob,social,,,unknown,,/company/printo,Printo,,,,unknown,,11/22/10,2010-11,2010-Q4,2010.0,,USD,3635
/company/lifecell,LifeCell,biotech,USA,NJ,Branchburg,Branchburg,/company/kinetic-concepts,Kinetic Concepts,biotech,USA,TX,San Antonio,San Antonio,4/7/08,2008-04,2008-Q2,2008.0,1802940000.0,USD,3636
/company/lifeproof,Lifeproof,mobile,USA,CA,San Diego,San Diego,/company/otterbox,OtterBox,,USA,CO,Fort Collins,Fort Collins,5/22/13,2013-05,2013-Q2,2013.0,,USD,3637
/company/lifeshield-security,LifeShield Security,security,USA,PA,Philadelphia,Yardley,/company/directv,DIRECTV,games_video,USA,CA,Los Angeles,El Segundo,6/5/13,2013-06,2013-Q2,2013.0,,USD,3638
/company/lifesize-communications,"LifeSize, a Division of Logitech",software,USA,TX,Austin,Austin,/company/logitech,Logitech,hardware,USA,CA,SF Bay,Fremont,11/10/09,2009-11,2009-Q4,2009.0,405000000.0,USD,3639
/company/lift-media,Lift Media,ecommerce,USA,CA,SF Bay,San Francisco,/company/webloyalty-com,webloyalty.com,ecommerce,USA,CT,New York,Norwalk,5/1/08,2008-05,2008-Q2,2008.0,,USD,3640
/company/liftdna,LiftDNA,advertising,USA,NY,New York,New York,/company/openx,OpenX,advertising,USA,CA,Los Angeles,Pasadena,2/27/12,2012-02,2012-Q1,2012.0,,USD,3641
/company/lightera,Lightera,network_hosting,USA,CA,SF Bay,Cupertino,/company/ciena,Ciena,,USA,MD,Baltimore,Linthicum,3/1/99,1999-03,1999-Q1,1999.0,552000000.0,USD,3642
/company/lighthouse-practice-management-group,Lighthouse Practice Management Group,software,,,unknown,,/company/yodle,Yodle,advertising,USA,NY,New York,New York,3/4/13,2013-03,2013-Q1,2013.0,,USD,3643
/company/lightlogic,LightLogic,,USA,CA,SF Bay,Santa Clara,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,5/29/01,2001-05,2001-Q2,2001.0,,USD,3644
/company/lightning-technologies,Lightning Technologies,,USA,MA,Pittsfield,Pittsfield,/company/national-technical-systems,National Technical Systems,consulting,USA,CA,Los Angeles,Calabasas,9/2/11,2011-09,2011-Q3,2011.0,,USD,3645
/company/lightningcast,Lightningcast,web,USA,,United States - Other,,/company/aol,AOL,news,USA,NY,New York,New York,5/1/06,2006-05,2006-Q2,2006.0,,USD,3646
